case_id,set_id,author_ids,author_names,train,test,val
10,33,"[98, 125, 1057, 2957, 260, 102, 73, 963, 365, 1321]","Wilkie Collins,Joseph Conrad,Fergus Hume,Mary Elizabeth Braddon,Oliver Optic,Louisa May Alcott,Frances Hodgson Burnett,Margaret Oliphant,Henry Rider Haggard,Marie Corelli","[9362, 1587, 37332, 35485, 6491, 50676, 28203, 61716, 24631, 66320, 23351, 9052, 23758, 15920, 50471, 54212, 59918, 5658, 1142, 3499, 48197, 24252, 42332, 55783, 11720, 6378, 1550, 146, 219, 5114, 52978, 40682, 9487, 1058, 451, 1627, 1625, 459, 41374, 720, 55404, 55155, 460, 2480, 2721, 1848, 4653, 7894, 15651, 11521, 60018, 1917, 2804, 1083, 24124, 10052, 26063, 57405, 384, 28629, 9475, 52060, 24775, 34542, 5830, 484, 15651, 3606, 9377, 52756, 55831, 18579, 5746, 26041, 53097, 2166, 638, 5302, 4285, 1368, 514, 4946, 19069, 7891, 66376, 53744, 55511, 67237, 2722, 4770, 6769, 583, 711, 2514, 65552, 4251, 63902, 26238, 59780, 479, 40683, 68771, 3823, 2857, 36221, 527, 4223, 1622, 2769, 55960, 2021, 7893, 44950, 41286, 8184, 18678, 1586, 506, 48021, 220, 34835, 24554, 1630, 1895, 36346, 2841, 55311, 56177, 59422, 2726, 4605, 8954, 23474, 17731, 54841, 5228, 5165, 41071, 3831, 2787, 8677, 6921, 53583, 64152]","[525, 65935, 55305, 1438, 55510, 26653, 28006, 5174, 50037, 48199, 170, 68040, 888, 155, 5745, 17226, 8188, 56241, 15540, 66156, 1055, 18449, 67113, 4394, 1690, 48020, 8694, 113, 59759, 18264, 137, 2786, 17801, 21901, 57321, 9780, 24769, 25725, 974, 5079]","[4360, 3795, 54247, 2868, 14595, 493, 43092, 9189, 3155, 29890, 1711, 24866, 25810, 495, 1975, 2788]"
10,34,"[53, 260, 979, 8949, 28, 98, 1321, 102, 593, 365]","Mark Twain,Oliver Optic,John Kendrick Bangs,James Grant,Nathaniel Hawthorne,Wilkie Collins,Marie Corelli,Louisa May Alcott,Bret Harte,Henry Rider Haggard","[26041, 3174, 65080, 55528, 6995, 1630, 15540, 583, 2618, 8377, 888, 24124, 59422, 2794, 5830, 25344, 54921, 33432, 14595, 64836, 12419, 18264, 6921, 9256, 60900, 2793, 1690, 102, 3155, 76, 1625, 67228, 18881, 1975, 54919, 3499, 7085, 40683, 8184, 67113, 21901, 91, 42332, 7183, 64944, 18678, 119, 8525, 43092, 7894, 24554, 54212, 4394, 2723, 2193, 59780, 9237, 3324, 4930, 30376, 9780, 1711, 3180, 2081, 3823, 53097, 2874, 2310, 35374, 1627, 2286, 2787, 64152, 4285, 4251, 2180, 65294, 34465, 3189, 3178, 2635, 2721, 7119, 54920, 52978, 18579, 9247, 5745, 32242, 24866, 18449, 66320, 39871, 1837, 170, 23758, 2178, 35302, 2841, 3795, 2185, 61716, 18207, 1438, 4770, 1917, 2277, 2722, 2786, 9251, 36336, 68789, 36221, 20559, 3169, 155, 15920, 6769, 44950, 65393, 57321, 4360, 484, 2181, 1926, 8188, 711, 65932, 61522, 24631, 8677, 74, 54918, 55527, 1848, 7372, 68293, 2788, 3831, 1895, 2858, 2857, 7893, 68294]","[2711, 1086, 28203, 7891, 68790, 64254, 28069, 514, 9257, 9258, 3606, 2280, 976, 3190, 77, 2695, 2804, 24252, 55179, 5174, 68771, 2867, 39682, 5114, 3162, 5228, 1044, 4653, 1368, 33623, 54593, 4605, 1586, 23351, 2726, 24775, 5165, 26653, 5746, 3179]","[5079, 8694, 24130, 2166, 2279, 65415, 2712, 93, 65552, 2182, 1622, 30853, 2769, 86, 40682, 1587]"
10,35,"[324, 1321, 69, 8949, 30, 120, 102, 593, 125, 365]","Anthony Trollope,Marie Corelli,Arthur Conan Doyle,James Grant,H.G. Wells,Jack London,Louisa May Alcott,Bret Harte,Joseph Conrad,Henry Rider Haggard","[6378, 495, 1161, 2722, 2635, 220, 59780, 54921, 2723, 2786, 40683, 527, 524, 8694, 19500, 67113, 12419, 525, 2794, 65294, 5174, 1162, 54918, 1264, 2858, 2344, 2867, 6921, 61716, 718, 2787, 1164, 36221, 58558, 5746, 1013, 4251, 2377, 65393, 4285, 5230, 68789, 8677, 2711, 780, 215, 1074, 3409, 1055, 64152, 8394, 2349, 28203, 2857, 18000, 1056, 8188, 65415, 1711, 59422, 2416, 1690, 1059, 2695, 2286, 14060, 18640, 619, 974, 356, 64254, 2166, 67228, 21971, 2310, 2158, 4653, 5079, 68790, 35920, 4394, 451, 1661, 39162, 54919, 4599, 7381, 68294, 2841, 24103, 1644, 493, 2804, 2793, 42332, 2350, 2721, 33500, 423, 711, 5228, 1163, 2021, 5165, 2277, 38443, 55528, 6455, 244, 5148, 219, 36336, 3831, 2280, 54593, 2180, 36, 25579, 1848, 3166, 4360, 2726, 54212, 4770, 514, 17731, 1047, 66156, 26041, 537, 54920, 21970, 65932, 5737, 1058, 2845, 2769, 2348, 34962, 720, 5140, 2152, 775, 30100]","[3045, 5745, 2347, 3823, 2193, 64836, 310, 55179, 1075, 2480, 1142, 5231, 13152, 66320, 66409, 1449, 5897, 12163, 2712, 2178, 68293, 40682, 7308, 18449, 53097, 9780, 9504, 8184, 2345, 746, 3499, 5830, 2860, 2185, 159, 3155, 2788, 638, 1083, 55527]","[2279, 68771, 1160, 910, 11247, 3795, 35338, 5114, 35, 23000, 2343, 6769, 5658, 1368, 65080, 57321]"
10,36,"[1057, 1177, 125, 8949, 69, 1321, 365, 324, 102, 28]","Fergus Hume,Mrs Henry Wood,Joseph Conrad,James Grant,Arthur Conan Doyle,Marie Corelli,Henry Rider Haggard,Anthony Trollope,Louisa May Alcott,Nathaniel Hawthorne","[34587, 57321, 7372, 1083, 58582, 42332, 2721, 451, 34835, 77, 55960, 64152, 55179, 9256, 65393, 11247, 25344, 55831, 1058, 59422, 26041, 19500, 58086, 2787, 8184, 9237, 18640, 1926, 9251, 976, 2345, 2349, 39692, 2158, 53097, 7119, 28203, 8188, 495, 54920, 2347, 54212, 4223, 423, 356, 42200, 40683, 5079, 2769, 64836, 5897, 36346, 4360, 26063, 33500, 4599, 56177, 7381, 40418, 58288, 38443, 24103, 711, 65080, 1711, 493, 1142, 974, 15627, 3499, 4946, 68771, 68789, 30100, 9258, 2845, 3045, 2344, 2722, 55404, 2348, 66156, 2350, 5140, 64254, 6921, 3155, 2166, 23000, 4653, 9247, 39377, 6769, 54593, 5114, 2841, 68293, 7085, 5165, 5745, 2857, 13152, 2860, 54921, 65294, 2480, 2868, 3823, 514, 36221, 16798, 3795, 2081, 2343, 2181, 68294, 3166, 58046, 67113, 24769, 25579, 244, 5746, 1368, 64944, 56241, 58431, 4285, 6378, 2726, 38832, 67228, 55783, 58774, 2786, 5658, 2021, 525, 220, 40682, 54918, 1055, 55510, 66320]","[8677, 61716, 5830, 5148, 2788, 57875, 54919, 65932, 5228, 55311, 30376, 1690, 23474, 18000, 3831, 638, 9257, 59780, 2182, 1661, 619, 58701, 5231, 9780, 4251, 17731, 68790, 41071, 55528, 1848, 3322, 720, 58558, 2804, 7183, 537, 19069, 219, 8394, 36106]","[4770, 5174, 9504, 55305, 9192, 32242, 55511, 39693, 527, 65415, 18449, 55527, 3409, 1644, 8694, 4394]"
10,37,"[30, 593, 1321, 963, 979, 98, 120, 1177, 8949, 102]","H.G. Wells,Bret Harte,Marie Corelli,Margaret Oliphant,John Kendrick Bangs,Wilkie Collins,Jack London,Mrs Henry Wood,James Grant,Louisa May Alcott","[4251, 26041, 58086, 746, 1059, 65294, 35, 2786, 53097, 910, 2804, 28629, 68771, 5737, 2185, 61716, 4770, 6455, 5230, 12163, 1587, 39693, 1586, 8188, 59759, 3322, 3324, 6921, 3162, 54593, 2788, 215, 2793, 2787, 35374, 1160, 54841, 34962, 7894, 68789, 65080, 57875, 7893, 1438, 310, 2794, 8677, 1917, 35338, 1161, 34465, 583, 54212, 63902, 10052, 33432, 1895, 60018, 36106, 40682, 65393, 59918, 2416, 64254, 66376, 2712, 775, 40683, 18449, 65932, 1625, 58431, 1630, 2858, 2618, 6995, 4394, 7308, 2279, 8694, 4653, 2152, 5830, 39682, 11521, 35920, 29890, 54918, 1622, 2280, 1627, 4285, 48199, 58701, 28069, 58582, 53744, 16798, 39692, 718, 64152, 64836, 55527, 38832, 55179, 1047, 514, 159, 18881, 30853, 1075, 58774, 53583, 2723, 5165, 1013, 2867, 68293, 1074, 68294, 39377, 2178, 155, 39162, 4930, 4360, 65935, 68790, 20559, 2180, 15627, 65415, 3831, 1056, 1163, 21971, 35302, 2193, 2310, 7891, 2635, 5114, 3499, 2277]","[888, 780, 2695, 24130, 66409, 36, 1264, 2711, 5079, 1449, 36221, 67113, 57321, 8377, 1975, 40418, 21970, 3795, 54919, 54920, 66320, 36336, 58288, 3169, 1162, 42200, 33623, 54921, 28006, 55155, 1164, 3823, 12419, 67228, 170, 3606, 58046, 52060, 52756, 2726]","[2286, 43092, 42332, 34587, 14060, 4605, 41286, 55528, 9192, 18207, 28203, 39871, 524, 59780, 48197, 2377]"
10,38,"[53, 324, 1177, 125, 98, 963, 73, 260, 979, 1321]","Mark Twain,Anthony Trollope,Mrs Henry Wood,Joseph Conrad,Wilkie Collins,Margaret Oliphant,Frances Hodgson Burnett,Oliver Optic,John Kendrick Bangs,Marie Corelli","[59759, 34465, 16798, 7891, 1586, 3174, 3166, 18000, 58701, 2021, 4930, 18881, 24866, 39871, 3409, 41286, 3606, 23758, 52756, 7893, 53097, 5140, 619, 3169, 1625, 5231, 4251, 1438, 3322, 219, 102, 54841, 44950, 34587, 35374, 15651, 3180, 53744, 66320, 479, 39682, 15627, 66156, 5897, 24631, 29890, 9192, 146, 30853, 3831, 25810, 4394, 1627, 65935, 3189, 58288, 58431, 3178, 2158, 6995, 23351, 64152, 888, 28629, 14595, 1058, 25725, 8377, 48199, 2860, 220, 15920, 67113, 33500, 39693, 5079, 68771, 5165, 15540, 720, 50471, 74, 506, 1837, 24252, 1142, 4653, 35302, 52060, 37332, 55155, 28069, 3190, 119, 6378, 5302, 17226, 4605, 18449, 36106, 638, 1044, 43092, 3045, 39377, 20559, 1086, 1622, 2480, 1895, 5658, 86, 4360, 974, 1550, 59918, 40418, 2514, 48197, 18579, 58046, 18678, 8525, 18207, 525, 58774, 39692, 384, 61522, 21901, 24124, 60018, 58558, 460, 23000, 1975, 26653, 53583, 4599, 1587, 495, 3823, 52978, 19500]","[484, 60900, 18264, 28006, 493, 2618, 4285, 93, 76, 38832, 5114, 7381, 1917, 58582, 11521, 57875, 170, 30100, 24130, 10052, 583, 3179, 25579, 459, 42332, 33432, 18640, 61716, 137, 42200, 3324, 17731, 7894, 24554, 9487, 451, 65552, 527, 63902, 15651]","[24103, 58086, 6921, 155, 66376, 1055, 91, 3162, 1083, 6491, 1630, 33623, 2874, 59780, 24775, 113]"
10,39,"[2957, 260, 593, 69, 53, 28, 102, 98, 8949, 324]","Mary Elizabeth Braddon,Oliver Optic,Bret Harte,Arthur Conan Doyle,Mark Twain,Nathaniel Hawthorne,Louisa May Alcott,Wilkie Collins,James Grant,Anthony Trollope","[7119, 3178, 1587, 1622, 55179, 65080, 54921, 1438, 102, 2786, 15540, 14595, 7894, 25579, 41374, 1625, 976, 3174, 64836, 7183, 9504, 2858, 4605, 1627, 15920, 76, 2178, 9251, 24631, 48021, 484, 24554, 2788, 2350, 583, 5830, 24775, 9247, 3606, 30100, 9362, 24866, 57321, 32242, 356, 3409, 1975, 8954, 2277, 1586, 13152, 7085, 244, 65552, 61522, 68790, 5140, 2343, 2635, 888, 26238, 24252, 2279, 55528, 3189, 2345, 2310, 3795, 4770, 19500, 65294, 28203, 11720, 2286, 1630, 514, 18579, 8394, 25344, 7381, 1661, 2081, 1895, 24103, 68293, 2181, 68789, 2793, 68040, 77, 21901, 8525, 3179, 34542, 17801, 2185, 18640, 1086, 35485, 86, 3166, 2180, 2348, 26041, 40683, 4599, 2845, 2787, 1837, 5231, 65932, 18264, 67228, 54919, 18000, 119, 44950, 2280, 48020, 2349, 7891, 3180, 91, 1644, 36221, 54247, 74, 619, 50037, 8677, 9475, 9237, 7372, 5148, 2193, 52978, 12419, 54593, 64254, 2726, 33500, 2794, 2804, 9257]","[9377, 2860, 18678, 54920, 38443, 26653, 423, 50676, 1044, 2723, 2711, 1926, 23758, 8188, 9256, 65415, 68294, 54918, 24124, 58558, 2182, 2344, 43092, 2158, 5897, 8694, 170, 9052, 2867, 3499, 40682, 2695, 2874, 2347, 155, 7893, 93, 9189, 60900, 30376]","[537, 57405, 11247, 36336, 23351, 3045, 54212, 9258, 2712, 67237, 64944, 23000, 3190, 1917, 65393, 55527]"
10,40,"[1177, 73, 324, 28, 365, 1321, 30, 963, 69, 979]","Mrs Henry Wood,Frances Hodgson Burnett,Anthony Trollope,Nathaniel Hawthorne,Henry Rider Haggard,Marie Corelli,H.G. Wells,Margaret Oliphant,Arthur Conan Doyle,John Kendrick Bangs","[59780, 5231, 67113, 5114, 5174, 16798, 58086, 4653, 1661, 4251, 7308, 137, 18640, 19500, 36106, 2347, 9251, 9256, 5140, 3169, 2350, 36, 34587, 3162, 4599, 28006, 2182, 2722, 65935, 619, 8394, 25725, 35374, 2857, 25344, 2344, 5745, 244, 64944, 58558, 57875, 4394, 77, 459, 2158, 61716, 15627, 17226, 33500, 1059, 7372, 30376, 64152, 3823, 479, 423, 1848, 356, 59918, 40418, 35302, 146, 41286, 460, 1047, 13152, 7183, 9237, 52756, 6769, 18000, 24103, 42200, 711, 5897, 42332, 1711, 39871, 63902, 5746, 9247, 2841, 2721, 66320, 18881, 2845, 1550, 5079, 34465, 66376, 35338, 52060, 384, 50471, 11247, 55155, 34962, 3409, 29890, 2618, 24130, 2514, 5165, 5228, 58582, 30853, 59759, 1368, 39692, 1644, 48197, 12163, 524, 53744, 506, 159, 9192, 18207, 5148, 718, 9257, 113, 11521, 3155, 780, 33623, 39162, 2181, 15651, 39693, 1013, 8377, 15651, 5230, 2349, 3166, 1690, 9504, 10052, 2081, 68771, 3322, 33432, 58774]","[6995, 53097, 9258, 976, 28069, 9780, 537, 23000, 25810, 37332, 6491, 1264, 28629, 30100, 18449, 58046, 8184, 54841, 35920, 53583, 60018, 59422, 2348, 7381, 2343, 2769, 35, 32242, 4930, 58431, 14060, 25579, 38443, 58288, 5302, 4285, 20559, 39377, 6921, 7085]","[3831, 66409, 2860, 775, 1926, 2166, 3045, 9487, 2345, 58701, 38832, 48199, 7119, 4360, 3324, 39682]"
10,41,"[98, 120, 365, 1177, 125, 963, 53, 28, 979, 1057]","Wilkie Collins,Jack London,Henry Rider Haggard,Mrs Henry Wood,Joseph Conrad,Margaret Oliphant,Mark Twain,Nathaniel Hawthorne,John Kendrick Bangs,Fergus Hume","[583, 2841, 55783, 5746, 66376, 56177, 910, 55404, 59918, 34587, 1711, 8184, 7893, 33432, 525, 58046, 55511, 60900, 77, 55305, 3178, 2166, 1587, 7085, 2377, 2416, 64944, 33623, 1438, 1162, 93, 7894, 9192, 34835, 18881, 1975, 59422, 6378, 16798, 2618, 974, 3174, 5745, 5174, 15627, 102, 59759, 55831, 9256, 1163, 30376, 451, 48199, 28629, 527, 7891, 38832, 9251, 1630, 30853, 2021, 1625, 21970, 24130, 4930, 5658, 888, 5737, 1044, 2721, 6455, 39871, 1449, 58701, 53583, 9257, 3322, 54841, 40418, 2081, 8377, 36346, 29890, 61522, 1368, 1895, 55960, 1161, 25344, 58086, 2480, 86, 65935, 28069, 53744, 11521, 2868, 18207, 2152, 1086, 1142, 3155, 58431, 6769, 1837, 3189, 66156, 23474, 3180, 220, 1055, 24769, 1926, 495, 3179, 7119, 711, 39377, 41286, 58774, 3162, 720, 119, 746, 9247, 2874, 63902, 1056, 43092, 55155, 7183, 52756, 1627, 20559, 155, 5228, 2182, 42200, 41071, 34465, 56241, 4223, 493, 310]","[2769, 638, 74, 36106, 55311, 1586, 4946, 48197, 7372, 39692, 2857, 219, 1160, 55510, 6995, 3606, 26063, 9237, 3190, 1075, 39693, 3324, 91, 17731, 1622, 52060, 9258, 1848, 21971, 60018, 1164, 39682, 4605, 2722, 8525, 28006, 1083, 58288, 35302, 2181]","[1058, 1690, 1074, 9780, 58582, 215, 32242, 3169, 1917, 35374, 19069, 976, 57875, 76, 10052, 170]"
10,42,"[260, 2957, 1057, 30, 53, 120, 963, 98, 69, 102]","Oliver Optic,Mary Elizabeth Braddon,Fergus Hume,H.G. Wells,Mark Twain,Jack London,Margaret Oliphant,Wilkie Collins,Arthur Conan Doyle,Louisa May Alcott","[14595, 7893, 1630, 9052, 36221, 23474, 1975, 8677, 2868, 41071, 1160, 2874, 91, 65935, 2349, 52756, 2348, 5830, 1044, 14060, 2416, 7891, 746, 9377, 514, 18579, 34962, 26238, 215, 7894, 28006, 1449, 52978, 21971, 76, 48197, 780, 67237, 24775, 28629, 29890, 2786, 48021, 53744, 8394, 24252, 59918, 3190, 55510, 66376, 8954, 2344, 54841, 9189, 2347, 66409, 10052, 50037, 36, 41286, 19069, 35, 1264, 11720, 5148, 28203, 35485, 52060, 310, 1627, 2726, 4770, 55404, 3606, 34835, 537, 39162, 61522, 5230, 2343, 24631, 2152, 1837, 3795, 159, 3174, 2787, 40683, 17801, 2377, 8525, 4605, 74, 3180, 68040, 38443, 35338, 1056, 57321, 26653, 1625, 24124, 1164, 60900, 21901, 23758, 48020, 55511, 55155, 15920, 55311, 26063, 1587, 484, 2345, 55960, 1644, 44950, 155, 2845, 13152, 3189, 40682, 524, 7308, 56241, 1586, 55305, 54212, 56177, 43092, 5737, 3178, 1895, 244, 1086, 1075, 57405, 1047, 18678, 6455, 54247, 1059, 583]","[8694, 775, 3179, 24554, 24866, 102, 423, 36346, 718, 1013, 1622, 21970, 50676, 26041, 2804, 119, 60018, 93, 1074, 24769, 1917, 8188, 48199, 9362, 11247, 1438, 356, 59759, 41374, 1163, 910, 2350, 12163, 18264, 63902, 34542, 170, 4223, 23351, 55783]","[86, 9504, 53583, 65552, 9475, 3499, 1161, 4946, 1661, 35920, 1162, 15540, 11521, 2788, 888, 55831]"
10,43,"[1057, 365, 8949, 28, 98, 120, 593, 1321, 30, 69]","Fergus Hume,Henry Rider Haggard,James Grant,Nathaniel Hawthorne,Wilkie Collins,Jack London,Bret Harte,Marie Corelli,H.G. Wells,Arthur Conan Doyle","[5114, 7085, 9257, 54919, 24769, 6921, 64836, 5228, 55179, 67228, 34962, 215, 2769, 55305, 55831, 64152, 2867, 1163, 35920, 7308, 2347, 1917, 65294, 2185, 1075, 718, 55510, 5148, 66409, 30376, 66320, 68294, 55960, 2416, 21971, 68771, 7119, 42332, 7891, 746, 7183, 2793, 2310, 43092, 2721, 67113, 14060, 1449, 2841, 1690, 2180, 59422, 1161, 4360, 9504, 1661, 1056, 9237, 3823, 68293, 888, 54918, 65393, 1059, 244, 2182, 155, 19069, 1625, 1926, 55511, 2348, 54921, 2868, 1074, 2857, 7372, 2695, 5745, 11247, 5079, 524, 4251, 1630, 2712, 23474, 2344, 13152, 4223, 7894, 12163, 4946, 2178, 159, 1622, 1975, 423, 1895, 2349, 65932, 537, 68790, 1264, 1013, 35338, 77, 9251, 65080, 36, 36336, 12419, 1164, 56241, 976, 2845, 1160, 1848, 39162, 32242, 36346, 1587, 61716, 2081, 55528, 5746, 910, 2858, 2722, 2635, 8394, 2193, 1368, 59780, 2343, 5165, 2711, 1162, 4653, 1438, 25344, 1586, 55783, 6769, 3155]","[1711, 2794, 38443, 34835, 56177, 583, 2350, 3606, 1047, 53097, 18449, 8184, 65415, 2181, 55527, 2723, 5174, 5737, 775, 9247, 356, 170, 9258, 4285, 9780, 64944, 41071, 21970, 310, 55404, 5230, 2286, 1627, 4394, 2277, 780, 2152, 54593, 54920, 1644]","[711, 9256, 26063, 55311, 2280, 4605, 2345, 3831, 64254, 68789, 35, 2377, 2166, 7893, 6455, 2279]"
10,44,"[324, 125, 2957, 1177, 120, 102, 53, 73, 98, 8949]","Anthony Trollope,Joseph Conrad,Mary Elizabeth Braddon,Mrs Henry Wood,Jack London,Louisa May Alcott,Mark Twain,Frances Hodgson Burnett,Wilkie Collins,James Grant","[3322, 495, 48020, 93, 68790, 3180, 54918, 67237, 2786, 1587, 1160, 57405, 50471, 638, 5830, 23000, 1627, 527, 34542, 3606, 2788, 86, 1075, 1083, 6378, 74, 1086, 18640, 1622, 1161, 21971, 15651, 2416, 4599, 2874, 8188, 18000, 40418, 40683, 1162, 65415, 8954, 9052, 155, 68294, 384, 1055, 102, 910, 1163, 479, 493, 3409, 17731, 5737, 219, 1074, 66156, 8525, 38832, 24103, 58701, 54921, 26041, 6455, 43092, 3166, 39377, 48021, 2804, 57875, 25725, 460, 514, 58774, 2377, 54919, 17801, 61522, 57321, 55527, 5140, 54593, 9475, 170, 65932, 146, 15651, 7894, 1142, 113, 1058, 3178, 36221, 3045, 6491, 67228, 16798, 11720, 1917, 1586, 2860, 1630, 50037, 50676, 21970, 3795, 3174, 7893, 58046, 1837, 7891, 4605, 15627, 34587, 37332, 5231, 746, 2514, 36106, 9377, 9192, 525, 506, 2726, 39692, 3190, 41374, 137, 64254, 65080, 5897, 68789, 64836, 28203, 30100, 68040, 720, 68293, 3189, 3499, 1625, 76, 25579]","[3179, 91, 2158, 55179, 60900, 33500, 19500, 2480, 1056, 26238, 54247, 25810, 1975, 2787, 42200, 8694, 9189, 220, 1438, 974, 65393, 619, 459, 1550, 1895, 54212, 58288, 2152, 58582, 65294, 55528, 1164, 119, 1449, 4770, 9362, 5658, 9487, 583, 58431]","[5302, 451, 40682, 2021, 1044, 888, 58086, 7381, 39693, 35485, 58558, 8677, 310, 215, 17226, 54920]"
10,45,"[69, 1321, 30, 120, 593, 1177, 324, 365, 2957, 73]","Arthur Conan Doyle,Marie Corelli,H.G. Wells,Jack London,Bret Harte,Mrs Henry Wood,Anthony Trollope,Henry Rider Haggard,Mary Elizabeth Braddon,Frances Hodgson Burnett","[2860, 5165, 4285, 2695, 1160, 1164, 356, 9487, 66409, 2793, 2635, 64152, 67113, 4394, 35485, 1161, 15651, 137, 13152, 6921, 1056, 3166, 54247, 57405, 524, 18000, 9377, 36336, 1162, 41374, 5079, 4360, 35920, 1644, 1661, 37332, 21971, 3155, 3045, 2280, 23000, 11247, 38832, 12419, 50676, 2345, 58558, 2711, 2152, 30100, 479, 25810, 5745, 25725, 15627, 39692, 53097, 5148, 4599, 58431, 2350, 1449, 3322, 1163, 14060, 2185, 8394, 3409, 68040, 9362, 17226, 2158, 2857, 5230, 58701, 718, 57875, 2178, 38443, 2180, 59780, 5228, 1074, 2286, 619, 61716, 711, 59422, 2721, 9780, 58086, 506, 2279, 5746, 34587, 34542, 8184, 2867, 5737, 5140, 9475, 1013, 48021, 2166, 18640, 537, 6455, 15651, 68771, 780, 910, 1550, 33500, 36106, 2277, 39693, 35, 3831, 50037, 18449, 21970, 17801, 19500, 1711, 42332, 113, 12163, 1047, 1059, 9504, 16798, 2416, 2347, 58288, 244, 11720, 775, 58046, 6491, 146, 1368, 1264, 2722, 2310]","[459, 2344, 159, 7308, 9189, 36, 58774, 2349, 2841, 50471, 26238, 7381, 35338, 2193, 384, 48020, 2514, 746, 1075, 5897, 6769, 5114, 66320, 2343, 310, 3823, 2858, 2794, 423, 4653, 67237, 24103, 25579, 39377, 2723, 5174, 42200, 1690, 215, 40418]","[34962, 9052, 58582, 5231, 5302, 8954, 39162, 2712, 4251, 9192, 1848, 460, 2845, 2348, 2377, 2769]"
10,46,"[2957, 69, 1321, 98, 324, 73, 1177, 365, 102, 30]","Mary Elizabeth Braddon,Arthur Conan Doyle,Marie Corelli,Wilkie Collins,Anthony Trollope,Frances Hodgson Burnett,Mrs Henry Wood,Henry Rider Haggard,Louisa May Alcott,H.G. Wells","[58558, 155, 39692, 1975, 6921, 15651, 59780, 2349, 18640, 2857, 2804, 36, 1690, 2788, 356, 19500, 40683, 25725, 2514, 2343, 244, 4285, 34962, 8954, 1013, 33500, 9487, 5079, 67237, 1059, 25579, 7893, 6769, 58288, 2721, 5302, 5140, 25810, 57875, 5165, 2841, 42200, 35920, 9780, 1047, 5745, 1917, 1368, 13152, 1661, 137, 66409, 159, 2350, 4770, 41374, 15651, 479, 17801, 170, 36106, 619, 6491, 1848, 506, 4251, 1630, 9475, 3409, 26238, 4599, 3795, 3045, 3166, 48021, 7891, 16798, 2722, 54247, 17226, 113, 2344, 58046, 718, 40418, 18449, 8677, 5148, 34542, 11720, 39377, 3322, 40682, 68771, 5174, 34587, 423, 43092, 1644, 24103, 5230, 888, 4653, 38832, 53097, 66320, 711, 8184, 39162, 9377, 61716, 23000, 537, 58774, 3823, 1622, 2787, 2860, 26041, 42332, 9189, 35338, 5830, 2769, 58701, 54212, 1627, 50037, 8394, 4605, 7308, 2166, 14060, 28203, 2158, 48020, 2348, 3606, 12163, 1586, 37332, 3499, 36221, 4360]","[775, 38443, 2845, 3831, 5114, 9362, 514, 9052, 460, 50471, 1264, 1711, 50676, 35485, 11247, 59422, 5897, 39693, 30100, 384, 67113, 5231, 57321, 7381, 1587, 58431, 780, 5228, 2786, 15627, 7894, 583, 1895, 1550, 8694, 2347, 524, 58582, 5746, 64152]","[58086, 2345, 9504, 1625, 9192, 2726, 3155, 4394, 146, 68040, 8188, 35, 18000, 459, 57405, 1438]"
10,47,"[53, 260, 365, 102, 28, 125, 324, 2957, 30, 593]","Mark Twain,Oliver Optic,Henry Rider Haggard,Louisa May Alcott,Nathaniel Hawthorne,Joseph Conrad,Anthony Trollope,Mary Elizabeth Braddon,H.G. Wells,Bret Harte","[40682, 6769, 21901, 12163, 3155, 2280, 66156, 775, 5230, 2182, 3166, 48021, 61522, 2874, 2180, 2860, 9257, 9377, 93, 58558, 5897, 219, 2841, 527, 484, 54247, 7119, 1711, 2804, 18000, 35920, 52978, 2794, 50037, 7085, 36221, 3190, 3045, 57321, 2178, 2858, 41374, 24124, 54212, 8525, 4770, 59422, 451, 9237, 711, 2857, 24554, 18678, 5231, 514, 974, 2021, 5830, 34962, 23758, 2793, 2867, 2286, 2279, 8188, 26653, 8694, 2721, 9362, 2723, 524, 17731, 619, 976, 1368, 76, 77, 68040, 48020, 5658, 780, 67237, 3409, 2722, 3179, 9251, 2185, 15540, 9052, 5140, 1142, 35, 24775, 7183, 3174, 9475, 19500, 9258, 3795, 3189, 28203, 9189, 2788, 24866, 1055, 86, 91, 2277, 1848, 66409, 119, 36, 9247, 24103, 2158, 7308, 60900, 1058, 14060, 1013, 5174, 74, 32242, 2711, 34542, 5228, 18264, 2769, 26041, 7372, 220, 65552, 2166, 1047, 525, 57405, 8954, 30376, 7381, 15920, 24631, 2193, 23000, 495]","[4599, 2695, 35485, 12419, 1059, 44950, 9780, 17801, 2310, 1086, 720, 1264, 638, 14595, 18579, 35338, 8677, 8184, 6378, 5745, 2726, 1926, 9256, 5746, 33500, 3499, 40683, 102, 1083, 2081, 11720, 1837, 30100, 24252, 3180, 159, 18640, 36336, 26238, 25344]","[64944, 2635, 1044, 718, 25579, 50676, 2712, 2480, 1690, 3178, 2786, 39162, 2181, 23351, 2787, 493]"
